,movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
22629,108877,"Soul of Bread, The (Ai de mian bao hun) (2012)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
22630,108879,Teen Beach Movie (2013),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.3333333333333335
22631,108882,Tale of the Mummy (1998),0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.5
22632,108885,Asier ETA biok (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22633,108888,Faithless (1932),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
22634,108891,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16) (1967),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22635,108893,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17) (1967),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
22636,108895,Gamera vs. Guiron (1969),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22637,108899,Gloria (2013),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.142857142857143
22638,108901,"I, Cesar (Moi César, 10 ans 1/2, 1m39) (2003)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
22639,108914,Behind Enemy Lines: Colombia (Behind Enemy Lines 3: Ghost Watch) (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0
22640,108916,"Bekännelsen (Confession, The) (2001)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
22641,108924,Best of the Badmen (1951),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5
22642,108928,"Monuments Men, The (2014)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0318021201413425
22643,108930,Just Like a Woman (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22644,108932,The Lego Movie (2014),0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7506350550381033
22645,108934,We're Not Dressing (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6666666666666665
22646,108936,Man of the World (1931),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
22647,108938,Aliyah (Alyah) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
22648,108940,"Road, The (2011)",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3.0
22649,108942,Dirty Story (1984),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22650,108945,RoboCop (2014),0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.9594594594594597
22651,108947,Samson and Delilah (1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
22652,108949,"Art of the Steal, The (2013)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.351063829787234
22653,108951,Rain or Shine (1930),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
22654,108953,Crave  (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.125
22655,108968,"Betrayed (True and the Brave, The) (1954)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3.0
22656,108977,Paranoia Agent (2004),0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3.6346153846153846
22657,108979,Cowboy Bebop (1998),0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0423728813559325
22658,108981,Nymphomaniac: Volume II (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.509677419354839
22659,108983,La Luna (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8777777777777778
22660,108987,"Place in the Sun, A (En plats i solen) (2012)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.75
22661,108989,"Streetcar Named Desire, A (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.625
22662,108991,"Streetcar Named Desire, A (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22663,109000,Monsieur Batignole (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7
22664,109002,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta) (1971),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375
22665,109004,Loputon Gehennan liekki (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2857142857142856
22666,109006,Tukkijoella (1928),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22667,109008,Viper in the Fist (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22668,109010,"Courage of the Eagles, The (Les aiguilles rouges) (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22669,109019,Bewitched (Alter Ego) (1945),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
22670,109027,Eyjafjallajökull (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
22671,109030,Métastases (2012),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
22672,109032,Hornets' Nest (1970),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0
22673,109034,Evidence (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.25
22674,109038,Schooled: The Price of College Sports (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.25
22675,109042,Knights of Badassdom (2013),0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.91025641025641
22676,109045,"Secret of NIMH 2: Timmy to the Rescue, The (1998)",0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.75
22677,109055,Ten Little Indians (Ein Unbekannter rechnet ab) (And Then There Were None) (1974),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0
22678,109057,Alone (Issiz adam) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
22679,109060,"Messenger, The (Ulak) (2008)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0
22680,109062,Mustalaishurmaaja (1929),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
22681,109064,"Trials of Muhammad Ali, The (2013)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22682,109066,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22683,109069,"Lost Reels of Pancho Villa, The (Los rollos perdidos de Pancho Villa) (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
22684,109072,Sabotage (2014),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7653061224489797
22685,109074,"Four, The (Si da ming bu) (2012)",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.5714285714285716
22686,109076,Hallåhallå (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
22687,109093,Don 2 (2011),0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3.6666666666666665
22688,109096,Pardes (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
22689,109098,"Father, The (Pedar) (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22690,109102,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset) (2012)",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22691,109104,Quest for a Heart (Röllin sydän) (2007),0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5
22692,109106,"Wizard of Baghdad, The (1960)",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0
22693,109108,"Certain Kind Of Death, A (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25
22694,109151,"Elephant in the Living Room, The (2010)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3
22695,109153,Ray Harryhausen: Special Effects Titan (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
22696,109155,That Guy... Who Was in That Thing (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3
22697,109157,"Long Way Down, A (2014)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3461538461538463
22698,109159,"Three Brothers 2, The (Les trois frères, le retour) (2014)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22699,109161,Venus in Fur (La Vénus à la fourrure) (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144
22700,109168,Devil Hunter (El caníbal) (1980),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5
22701,109173,Storm Rider (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22702,109177,Don't Go Breaking My Heart (Daan gyun naam yu) (2011),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
22703,109179,S.O.S. Eisberg (1933),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22704,109181,Adult World (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153846153846154
22705,109183,Date and Switch (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272727272727273
22706,109185,Night on the Galactic Railroad (Ginga-tetsudo no yoru) (1985),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
22707,109187,"Zero Theorem, The (2013)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.102272727272727
22708,109189,Endless Love (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4375
22709,109191,Winter's Tale (2014),0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0625
22710,109193,Me tulemme taas (1953),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
22711,109195,Cavemen (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666666666665
22712,109197,"Station, The (Blutgletscher) (2013)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6666666666666665
22713,109199,"Theatre Bizarre, The (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1666666666666665
22714,109201,Agenda: Grinding America Down (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.25
22715,109203,"Story of Ruth, The (1960)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22716,109205,No Nukes (1980),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.1
22717,109207,"Super Inframan, The (Zhong guo chao ren) (1975)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0
22718,109209,Fagbug (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22719,109226,Attila (2013),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5
22720,109229,Beyond the Law (Beyond the Law - Blue) (1968),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
22721,109235,Beyond Tomorrow (Beyond Christmas) (1940),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.5
22722,109237,Bhowani Junction (1956),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.75
22723,109239,Women in Love (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22724,109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
22725,109243,Joe (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.43859649122807
22726,109249,"Journey, The (El viaje) (1992)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22727,109251,Social Genocide (Memoria del saqueo) (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.875
22728,109253,Argentina latente (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
22729,109256,Jaguar (1967),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22730,109265,Bickford Shmeckler's Cool Ideas (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5
22731,109267,Big Bad Wolf (2006),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.25
22732,109269,Big Easy Express (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
22733,109277,Love Story 2050 (2008),0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.375
22734,109280,"Summit, The (2012)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4642857142857144
22735,109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.375
22736,109284,This American Journey (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
22737,109290,The African (1983),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
22738,109295,Cold Comes the Night (2013),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.85
22739,109313,Chouchou (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625
22740,109315,A Mulher Invisível (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
22741,109317,Someone Marry Barry (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
22742,109321,"Painting, The (Tableau, Le) (2011)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335
22743,109323,Are All Men Pedophiles (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6
22744,109325,Climate of Change (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22745,109330,Bury My Heart at Wounded Knee (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.8
22746,109351,"Cutting Edge: Going for the Gold, The (2006)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.75
22747,109353,Meet Me at the Fair (1953),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
22748,109355,13 Fighting Men (1960),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5
22749,109359,Gerontophilia (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
22750,109362,Mystery (Fu cheng mi shi) (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0
22751,109364,"King and the Mockingbird, The (Le roi et l'oiseau) (1980)",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4375
22752,109366,11.6 (2013),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375
22753,109368,Nightmare Factory (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2
22754,109370,Magic & Bird: A Courtship of Rivals (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
22755,109372,About Last Night (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0588235294117645
22756,109374,"Grand Budapest Hotel, The (2014)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.992152466367713
22757,109376,Cuban Fury (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2083333333333335
22758,109379,Life of a King (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
22759,109381,"Paimen, piika ja emäntä (1938)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5
22760,109383,"Oversimplification of Her Beauty, An (2012)",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.8
22761,109385,Informant (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22762,109388,All the Light in the Sky (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4166666666666665
22763,109390,"Black Coal, Thin Ice (Bai ri yan huo) (2014)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.4
22764,109397,Jamesy Boy (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22765,109399,Jailbait (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.625
22766,109416,Bring It On: Fight to the Finish (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
22767,109418,Scott Joplin (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
22768,109420,Mater and the Ghostlight (2006),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125
22769,109423,Your Friend the Rat (2007),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
22770,109425,Dug's Special Mission (2009),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4583333333333335
22771,109430,Happy End (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
22772,109434,Psychosis (2010),0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0
22773,109436,"Almost Man, The (Mer eller mindre mann) (2012)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22774,109441,Satanas (2007),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22775,109444,"Education of Mohammad Hussein, The (2013)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22776,109446,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono) (1963),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22777,109448,Rapture (Arrebato) (1980),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.0
22778,109450,News from Home (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
22779,109452,Omar (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4473684210526314
22780,109455,Highway (2014),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
22781,109457,When Pigs Have Wings (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
22782,109459,"Ditchdigger's Daughters, The (1997)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22783,109461,Supercondriaque (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
22784,109463,7 Boxes (7 cajas) (2012),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.125
22785,109470,"Brats, The (Les gamins) (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
22786,109472,Grand Piano (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0869565217391304
22787,109474,Satan's Sword (Daibosatsu tôge) (1960),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22788,109476,Satan's Sword II (Daibosatsu toge: Ryujin no maki) (1960),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22789,109479,Satan's Sword 3: The Final Chapter (Daibosatsu toge: Kanketsu-hen) (1961),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
22790,109481,"Boob, The (1926)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5
22791,109483,That Awkward Moment (2014),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9375
22792,109485,"Inevitable Defeat of Mister & Pete, The (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6
22793,109487,Interstellar (2014),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.023864289821737
22794,109489,"Amish Murder, An (2013)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22795,109492,"Last of the Unjust, The (Dernier des injustes, Le) (2013)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.75
22796,109514,Apartment 1303 (2007),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
22797,109516,Apartment 1303 3D (2012),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3333333333333333
22798,109520,Armageddon (Armaguedon) (1977),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
22799,109522,B.U.S.T.E.D (Everybody Loves Sunshine) (Busted) (1999),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
22800,109524,"Woman Always Pays, The (Afgrunden) (Abyss, The) (1910)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22801,109526,"Gabby Douglas Story, The (2014)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
22802,109529,Everybody Street (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5
22803,109533,"Mark, The (1961)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
22804,109542,Bill Maher: Victory Begins at Home (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
22805,109556,Bill Maher... But I'm Not Wrong (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142857142857143
22806,109563,Bionicle: Mask of Light (Bionicle: Mask of Light - The Movie) (2003),0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1666666666666665
22807,109565,Väreitä (1965),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
22808,109567,All the Young Men (1960),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5
22809,109569,3 Days to Kill (2014),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0533980582524274
22810,109571,Into the Middle of Nowhere (2010),0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0
22811,109573,Family Tree (L'arbre et la forêt) (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22812,109576,Welcome to the Jungle (2013),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
22813,109578,Non-Stop (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.407246376811594
22814,109580,"Look of Love, The (2013)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
22815,109592,Bionicle 2: Legends of Metru Nui (2004),0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8333333333333333
22816,109594,Bionicle 3: Web of Shadows (2005),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333
22817,109596,Wrinkles (Arrugas) (2011),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
22818,109598,Vertical Features Remake (1978),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
22819,109600,"Art of War III: Retribution, The (2009)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5
22820,109602,"Monster X Strikes Back: Attack the G8 Summit, The (Girara no gyakushû: Tôya-ko Samitto kikiippatsu) (2008)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
22821,109607,In Fear (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.375
22822,109613,One Mile Away (2012),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
22823,109616,Fire in the Blood (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
22824,109621,Tell Them Anything You Want: A Portrait of Maurice Sendak (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9
22825,109623,Love Games (2012),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
22826,109627,Mystery Road (2013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.272727272727273
22827,109629,Breathe In (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.55
22828,109633,"Garden of Words, The (Koto no ha no niwa) (2013)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.566666666666667
22829,109635,Pandora's Promise (2013),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5833333333333335
22830,109638,"Gentle Breeze in the Village, A (Tennen kokekkô) (2007) ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
22831,109640,I Don't Want to Be a Man (Ich möchte kein Mann sein) (1918),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3333333333333335
